date,review,rating,user,source,month,year,neg_review
2019-12-28 12:23:22,"Downloaded the app, took forever to open up, decided to register, couldn't. Error is jibberish so I can't even recreate it.",1,KC Teo,googleplay,12,2019,1
2020-02-08 00:24:46,Page keep loading!!! Already uninstalled couple of times but still the same!!!,1,Widia Jumaat,googleplay,2,2020,1
2019-10-16 23:13:31,Previous conveniences LOST!!! Remove from cart; Add to list; Many others,1,V Lim,googleplay,10,2019,1
2019-08-02 18:08:05,Recently always receive the items which very close to the expiry date (within 3 months).,1,Crystal wu,googleplay,8,2019,1
2019-05-15 06:45:29,cannot use discount codes even though the code has not expired and minimum amount to spend was reached.,1,pyre gw,googleplay,5,2019,1
2020-03-21 11:49:23,Lousy app... cannot even get the time slot for delivery. Still have this app for wat? In store purchases only? This app is a joke. Pls remove this apps so that don't xia suay NTUC!,1,Jeffery Chan,googleplay,3,2020,1
2019-11-05 21:30:49,Cannot add or remove item in my favourite item list. Tried many times still the same.,1,Jeff Tee,googleplay,11,2019,1
2019-02-17 20:35:30,Interface is too small for mobile phones and not optimized for android tablets. I feel that the web GUI is much better,1,Kwok Cheong Loh,googleplay,2,2019,1
2019-05-23 00:32:30,A clumsy and NON user friendly app!!! Totally DIDN'T design from shoppers perspective. Feels like a amateurish app,1,El Shaddai,googleplay,5,2019,1
2019-08-28 19:21:13,I was forced to update. Should allow a more convenient time. Shopping cart items disappear after update!!,1,Siok Ching Tan,googleplay,8,2019,1
2019-12-28 11:17:36,"This time round, the app keeps buffering to no ending... pls fix asap. Very annoying experience.",1,A Google user,googleplay,12,2019,1
2018-12-19 15:51:11,Tried using website to make some order. Stuck at checkout with error. Now I'm here trying to use the app same... Can't even login.. NTUC please to something,1,Adrian Han,googleplay,12,2018,1
2018-09-18 21:24:21,Can't check out after update. Developer failed to verify app before releasing. Okay after uninstalling and reinstalling.,1,A Google user,googleplay,9,2018,1
2019-07-22 14:03:52,It is just website version on apps. not advanced. e.g. does not allow scan of card.,1,lian chen,googleplay,7,2019,1
2020-01-08 14:30:42,"Not that it was not a good app. But the ntuc voucher from Upgreat was a scam to give you $20 voucher yet the delivery of $7 is not waived unless you buy more than the required. Normally get $59 and above goods will saved $7 delivery fee. However with the $20 voucher, you need to buy more, not at extra $13 but buy $79 more then you get the free delivery In the end $20 voucher vs $7 delivery fee",1,Lee Beng Ann,googleplay,1,2020,1
2019-11-09 16:16:33,Still hangs as before. Doesnt seem faster at all. Disappointing.,1,Alex Chee,googleplay,11,2019,1
2019-10-26 15:37:01,Extremely laggy after software update. Impossible to use at all.,1,Allan Ee,googleplay,10,2019,1
2019-09-28 12:17:39,Unable to load anything. It says nothing is available currently...,1,Joelyn C,googleplay,9,2019,1
2019-10-20 18:08:25,"After update cannot add anything to cart, stop breaking things that were working before",1,Krieg Noobie,googleplay,10,2019,1
2019-10-03 13:36:53,Why do I have to sign in every time I want to buy something? 'Remember me' option sorely needed,1,Kurien Kalarickal,googleplay,10,2019,1
2019-11-15 17:52:13,"Old app better, new one come with better interface however hang when proceed with order, useless app.",1,Vincent Vfocus,googleplay,11,2019,1
2019-10-29 23:41:02,There is not online help and hot line not responding. Cancellation can not be done online.,1,Chew Wai Weng,googleplay,10,2019,1
2019-04-04 13:05:14,Items sold out within seconds I added into my cart. Super not user friendly when removing items from cart. Uninstalled,1,E-Laine Ng,googleplay,4,2019,1
2019-11-28 20:05:24,"For the 3rd time, Fairprice ON charge me for item but did not deliver it. The app does not have avenue to track delivery errors reported and also no indication of refunds. Today, i tried to report a missing delivery again and the app just hang and do not allow me to submit the report. Really frustrated with this and i feel its cheating customer money by making it hard for us to lodge missing deliveries. End up, i did not even managed to get my refund.",1,Mei yen Low,googleplay,11,2019,1
2018-10-22 09:54:02,"Since last week it keeps saying that 'you r currently offline, pls connect to 3G/wifi network', i m already on the network, what is this?",1,hl kat,googleplay,10,2018,1
2019-10-15 19:32:47,I registered as member for quite some time but have not recieve any membership card till today. Anyway I decided to cancel my membership since i seldom spent at NTUC Fairprice.,1,Latif Eidrusi,googleplay,10,2019,1
2019-11-07 21:23:48,The new app is slow in loading.... taking forever to load :(,1,serene tan,googleplay,11,2019,1
2019-11-08 16:16:24,Unable to load any content. Just a constant loading spindle,1,James Ong,googleplay,11,2019,1
2020-02-07 23:30:49,"It loads too slow and i hate it when they say my shopping cart is missing, I am so angry about it. Pls UPDATE!!😠😠",1,Fiona Chan Jia Wen,googleplay,2,2020,1
2019-10-18 18:20:31,"After the latest update, the app take forever to load.",1,Shi Yim Chew,googleplay,10,2019,1
2019-08-27 15:29:47,"Fire your security ""expert"" and this one star rating will be gone: - Where is fingerprint login? - Why expires the session, irrate the users? - Can't paste password? I'm using some password manager.",1,Tianze Hou,googleplay,8,2019,1
2019-05-05 13:05:18,Free gift sometimes does not add to cart but sometimes same cart and have free gift?! Pls fix Bug.,1,Lilian Soh,googleplay,5,2019,1
2019-09-07 20:59:01,"Constantly issues with using credit cards, getting points, using the NTUC credit card",1,S G,googleplay,9,2019,1
2020-07-18 21:17:03,There are always stock unavailability. I already paid the items but after an hour some items were cancelled due to stock unavailability. I am so dissapointed 😡😡😡,1,Sheryl Duazo,googleplay,7,2020,1
2020-02-16 08:13:53,I am not able to update my address in the app nor am I able to give my feedback via the app on this issue,1,Jeffie Kang,googleplay,2,2020,1
2019-09-25 07:03:31,Allow you to add item but start telling you one by one that the item is out of stock. Really waste of time,1,Sandy Lim,googleplay,9,2019,1
2020-02-17 14:48:24,"the price to qualify for free delivery keeps increasing. it could take more than a week to get your stuff to be delivered, very little options for delivery and every single time slot have an additional surcharge.",1,Kayson Seah,googleplay,2,2020,1
2019-10-26 16:44:34,"What the hell is wrong with this app??? Keeps giving you the ""spinning"" circle for every option you choose?!!!",1,Feesh Fish,googleplay,10,2019,1
2019-11-20 20:52:16,"Agreed with some of the user, the apps keep removing my items from cart and not able to checkout.",1,Jasmine Tan,googleplay,11,2019,1
2019-11-29 00:22:51,Cannot cancel or amend order as request page is full of errors and bugs,1,Bronson Tan,googleplay,11,2019,1
2018-10-11 22:31:47,stupid update. app kept crashing when choosing del add. change the IT idiot incharge!,1,Shida Shida,googleplay,10,2018,1
2019-05-05 17:35:16,"After I placed my order, I went to check my Linkpoints and it was not reflected. I thought it would be reflected in the following day. It turns out, you will not get points if you order online. I totally regret my purchase. I should've checked first. But one would think of FairPrice and Linkpoints to be the same entity.",1,Freda Isabelle-Shah,googleplay,5,2019,1
2019-10-26 13:18:26,Not displaying anything.. BROKEN.. kept on loading after the update..,1,Tai Ch,googleplay,10,2019,1
2019-02-01 00:22:44,i have emailed 2 times to NTUC that the pictures of products unable to load. Both reply rectify but actually no. Bad experience,1,Jas Meow Meow,googleplay,2,2019,1
2019-11-05 16:00:13,App doesn't recognise my email address for login even though my email works on the website itself,1,啓示Keiji,googleplay,11,2019,1
2020-01-13 20:33:17,App down now despite installation of latest update. Keeps saying cannot update inventory,1,CH Tan,googleplay,1,2020,1
2019-03-08 10:50:30,unable select date move follow page after select date for click and collect.,1,A Google user,googleplay,3,2019,1
